NaturalLanguageID 	ProgrammingLanguageName	RepoID	SourceID 	CommentID	Comment	
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/Storage/UsageTrackingTokenStorage.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/Storage/UsageTrackingTokenStorage.php/3	"
 * This file is part of the Symfony package.
 *
 * (c) Fabien Potencier <fabien@symfony.com>
 *
 * For the full copyright and license information, please view the LICENSE
 * file that was distributed with this source code.
 "	General
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/Storage/UsageTrackingTokenStorage.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/Storage/UsageTrackingTokenStorage.php/36	"*
     * {@inheritdoc}
     "	IDE
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/Storage/UsageTrackingTokenStorage.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/Storage/UsageTrackingTokenStorage.php/49	"*
     * {@inheritdoc}
     "	IDE
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/SwitchUserToken.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/SwitchUserToken.php/3	"
 * This file is part of the Symfony package.
 *
 * (c) Fabien Potencier <fabien@symfony.com>
 *
 * For the full copyright and license information, please view the LICENSE
 * file that was distributed with this source code.
 "	General
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/SwitchUserToken.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/SwitchUserToken.php/14	"*
 * Token representing a user who temporarily impersonates another one. "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/SwitchUserToken.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/SwitchUserToken.php/17	 * @author Christian Flothmann <christian.flothmann@sensiolabs.de>	General
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/SwitchUserToken.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/SwitchUserToken.php/23	"*
     * @param string|object $user        The username (like a nickname, email address, etc.), or a UserInterface instance or an object implementing a __toString method
     * @param mixed         $credentials This usually is the password of the user
     * @param string        $providerKey The provider key
     * @param string[]      $roles       An array of roles
     *
     * @throws \InvalidArgumentException
     "	Functional-Method
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/SwitchUserToken.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/SwitchUserToken.php/43	"*
     * {@inheritdoc}
     "	IDE
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/SwitchUserToken.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/SwitchUserToken.php/51	"*
     * {@inheritdoc}
     "	IDE
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php/3	"
 * This file is part of the Symfony package.
 *
 * (c) Fabien Potencier <fabien@symfony.com>
 *
 * For the full copyright and license information, please view the LICENSE
 * file that was distributed with this source code.
 "	General
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php/16	"*
 * TokenInterface is the interface for the user authentication information. "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php/19	" * @author Fabien Potencier <fabien@symfony.com>
 * @author Johannes M. Schmitt <schmittjoh@gmail.com>
 "	General
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php/24	"*
     * Returns a string representation of the Token.
     *
     * This is only to be used for debugging purposes.
     *
     * @return string
     "	Functional-Method
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php/33	"*
     * Returns the user roles.
     *
     * @return string[] The associated roles
     "	Functional-Method
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php/40	"*
     * Returns the user credentials.
     *
     * @return mixed The user credentials
     "	Functional-Method
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php/56	"*
     * Sets the user in the token.
     *
     * The user can be a UserInterface instance, or an object implementing
     * a __toString method or the username as a regular string.
     *
     * @param string|\Stringable|UserInterface $user
     *
     * @throws \InvalidArgumentException
     "	Functional-Method
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php/68	"*
     * Returns the username.
     *
     * @return string
     "	Functional-Method
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php/75	"*
     * Returns whether the user is authenticated or not.
     *
     * @return bool true if the token has been authenticated, false otherwise
     "	Functional-Method
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php/82	"*
     * Sets the authenticated flag.
     "	Functional-Method
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php/87	"*
     * Removes sensitive information from the token.
     "	Functional-Method
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php/92	"*
     * Returns the token attributes.
     *
     * @return array The token attributes
     "	Functional-Method
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php/99	"*
     * Sets the token attributes.
     *
     * @param array $attributes The token attributes
     "	Functional-Method
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php/106	"*
     * Returns true if the attribute exists.
     *
     * @return bool true if the attribute exists, false otherwise
     "	Functional-Method
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php/113	"*
     * Returns an attribute value.
     *
     * @return mixed The attribute value
     *
     * @throws \InvalidArgumentException When attribute doesn't exist for this token
     "	Functional-Method
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php/122	"*
     * Sets an attribute.
     *
     * @param mixed $value The attribute value
     "	Functional-Method
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php/129	"*
     * Returns all the necessary state of the object for serialization purposes.
     "	Functional-Method
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/TokenInterface.php/134	"*
     * Restores the object state from an array given by __serialize().
     "	Functional-Method
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/UsernamePasswordToken.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/UsernamePasswordToken.php/3	"
 * This file is part of the Symfony package.
 *
 * (c) Fabien Potencier <fabien@symfony.com>
 *
 * For the full copyright and license information, please view the LICENSE
 * file that was distributed with this source code.
 "	General
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/UsernamePasswordToken.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/UsernamePasswordToken.php/16	"*
 * UsernamePasswordToken implements a username and password token."	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/UsernamePasswordToken.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/UsernamePasswordToken.php/19	 * @author Fabien Potencier <fabien@symfony.com> 	General
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/UsernamePasswordToken.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/UsernamePasswordToken.php/26	"*
     * @param string|\Stringable|UserInterface $user        The username (like a nickname, email address, etc.) or a UserInterface instance
     * @param mixed                            $credentials
     * @param string                           $providerKey
     * @param string[]                         $roles
     *
     * @throws \InvalidArgumentException
     "	Functional-Method
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/UsernamePasswordToken.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/UsernamePasswordToken.php/49	"*
     * {@inheritdoc}
     "	IDE
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/UsernamePasswordToken.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/UsernamePasswordToken.php/61	"*
     * {@inheritdoc}
     "	IDE
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/UsernamePasswordToken.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/UsernamePasswordToken.php/69	"*
     * Returns the provider key.
     *
     * @return string The provider key
     "	Functional-Method
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/UsernamePasswordToken.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/UsernamePasswordToken.php/79	"*
     * {@inheritdoc}
     "	IDE
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/UsernamePasswordToken.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/UsernamePasswordToken.php/89	"*
     * {@inheritdoc}
     "	IDE
EN	php	symfony	src/Symfony/Component/Security/Core/Authentication/Token/UsernamePasswordToken.php	symfony/src/Symfony/Component/Security/Core/Authentication/Token/UsernamePasswordToken.php/97	"*
     * {@inheritdoc}
     "	IDE
EN	php	symfony	src/Symfony/Component/Security/Core/AuthenticationEvents.php	symfony/src/Symfony/Component/Security/Core/AuthenticationEvents.php/3	"
 * This file is part of the Symfony package.
 *
 * (c) Fabien Potencier <fabien@symfony.com>
 *
 * For the full copyright and license information, please view the LICENSE
 * file that was distributed with this source code.
 "	General
EN	php	symfony	src/Symfony/Component/Security/Core/AuthenticationEvents.php	symfony/src/Symfony/Component/Security/Core/AuthenticationEvents.php/16	"*
     * The AUTHENTICATION_SUCCESS event occurs after a user is authenticated
     * by one provider.
     *
     * @Event(""Symfony\Component\Security\Core\Event\AuthenticationSuccessEvent"")
     "	Functional-Inline
EN	php	symfony	src/Symfony/Component/Security/Core/AuthenticationEvents.php	symfony/src/Symfony/Component/Security/Core/AuthenticationEvents.php/24	"*
     * The AUTHENTICATION_FAILURE event occurs after a user cannot be
     * authenticated by any of the providers.
     *
     * @Event(""Symfony\Component\Security\Core\Event\AuthenticationFailureEvent"")
     "	Functional-Inline
EN	php	symfony	src/Symfony/Component/Security/Core/Authorization/AccessDecisionManager.php	symfony/src/Symfony/Component/Security/Core/Authorization/AccessDecisionManager.php/3	"
 * This file is part of the Symfony package.
 *
 * (c) Fabien Potencier <fabien@symfony.com>
 *
 * For the full copyright and license information, please view the LICENSE
 * file that was distributed with this source code.
 "	General
EN	php	symfony	src/Symfony/Component/Security/Core/Authorization/AccessDecisionManager.php	symfony/src/Symfony/Component/Security/Core/Authorization/AccessDecisionManager.php/18	"*
 * AccessDecisionManager is the base class for all access decision managers
 * that use decision voters.
 "	Functional-Module
EN	php	symfony	src/Symfony/Component/Security/Core/Authorization/AccessDecisionManager.php	symfony/src/Symfony/Component/Security/Core/Authorization/AccessDecisionManager.php/22	 * @author Fabien Potencier <fabien@symfony.com> 	General
EN	php	symfony	src/Symfony/Component/Security/Core/Authorization/AccessDecisionManager.php	symfony/src/Symfony/Component/Security/Core/Authorization/AccessDecisionManager.php/36	"*
     * @param iterable|VoterInterface[] $voters                             An array or an iterator of VoterInterface instances
     * @param string                    $strategy                           The vote strategy
     * @param bool                      $allowIfAllAbstainDecisions         Whether to grant access if all voters abstained or not
     * @param bool                      $allowIfEqualGrantedDeniedDecisions Whether to grant access if result are equals
     *
     * @throws \InvalidArgumentException
     "	Functional-Method
