NaturalLanguageID	ProgrammingLanguageName	RepoID	SourceID	CommentID	Comment	Class	
EN	php	symfony	src/Symfony/Component/ExpressionLanguage/Node/ConstantNode.php	symfony/src/Symfony/Component/ExpressionLanguage/Node/ConstantNode.php/16	@author Fabien Potencier <fabien@symfony.com>	General
EN	php	symfony	src/Symfony/Component/ExpressionLanguage/Node/FunctionNode.php	symfony/src/Symfony/Component/ExpressionLanguage/Node/FunctionNode.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/ExpressionLanguage/Node/FunctionNode.php	symfony/src/Symfony/Component/ExpressionLanguage/Node/FunctionNode.php/16	@author Fabien Potencier <fabien@symfony.com>	General
EN	php	symfony	src/Symfony/Component/ExpressionLanguage/Node/GetAttrNode.php	symfony/src/Symfony/Component/ExpressionLanguage/Node/GetAttrNode.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/ExpressionLanguage/Node/GetAttrNode.php	symfony/src/Symfony/Component/ExpressionLanguage/Node/GetAttrNode.php/16	@author Fabien Potencier <fabien@symfony.com>	General
EN	php	symfony	src/Symfony/Component/ExpressionLanguage/Node/NameNode.php	symfony/src/Symfony/Component/ExpressionLanguage/Node/NameNode.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/ExpressionLanguage/Node/NameNode.php	symfony/src/Symfony/Component/ExpressionLanguage/Node/NameNode.php/16	@author Fabien Potencier <fabien@symfony.com>	General
EN	php	symfony	src/Symfony/Component/ExpressionLanguage/Node/Node.php	symfony/src/Symfony/Component/ExpressionLanguage/Node/Node.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/ExpressionLanguage/Node/Node.php	symfony/src/Symfony/Component/ExpressionLanguage/Node/Node.php/16	@author Fabien Potencier <fabien@symfony.com>	General
EN	php	symfony	src/Symfony/Component/ExpressionLanguage/Node/UnaryNode.php	symfony/src/Symfony/Component/ExpressionLanguage/Node/UnaryNode.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/ExpressionLanguage/Node/UnaryNode.php	symfony/src/Symfony/Component/ExpressionLanguage/Node/UnaryNode.php/16	@author Fabien Potencier <fabien@symfony.com>	General
EN	php	symfony	src/Symfony/Component/ExpressionLanguage/ParsedExpression.php	symfony/src/Symfony/Component/ExpressionLanguage/ParsedExpression.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/ExpressionLanguage/ParsedExpression.php	symfony/src/Symfony/Component/ExpressionLanguage/ParsedExpression.php/16	@author Fabien Potencier <fabien@symfony.com>	General
EN	php	symfony	src/Symfony/Component/ExpressionLanguage/Parser.php	symfony/src/Symfony/Component/ExpressionLanguage/Parser.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/ExpressionLanguage/Parser.php	symfony/src/Symfony/Component/ExpressionLanguage/Parser.php/14	@author Fabien Potencier <fabien@symfony.com>	General
EN	php	symfony	src/Symfony/Component/ExpressionLanguage/Resources/bin/generate_operator_regex.php	symfony/src/Symfony/Component/ExpressionLanguage/Resources/bin/generate_operator_regex.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/ExpressionLanguage/SerializedParsedExpression.php	symfony/src/Symfony/Component/ExpressionLanguage/SerializedParsedExpression.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/Finder/Comparator/DateComparator.php	symfony/src/Symfony/Component/Finder/Comparator/DateComparator.php/14	@author Fabien Potencier <fabien@symfony.com>	General
EN	php	symfony	src/Symfony/Component/Finder/Exception/AccessDeniedException.php	symfony/src/Symfony/Component/Finder/Exception/AccessDeniedException.php/14	@author Jean-FranÃ§ois Simon <jeanfrancois.simon@sensiolabs.com>	General
EN	php	symfony	src/Symfony/Component/Finder/Exception/DirectoryNotFoundException.php	symfony/src/Symfony/Component/Finder/Exception/DirectoryNotFoundException.php/14	@author Andreas Erhard <andreas.erhard@i-med.ac.at>	General
EN	php	symfony	src/Symfony/Component/Finder/Iterator/PathFilterIterator.php	symfony/src/Symfony/Component/Finder/Iterator/PathFilterIterator.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/Finder/Iterator/PathFilterIterator.php	symfony/src/Symfony/Component/Finder/Iterator/PathFilterIterator.php/14	@author Fabien Potencier <fabien@symfony.com>\n@author WÅ‚odzimierz Gajda <gajdaw@gajdaw.pl>	General
EN	php	symfony	src/Symfony/Component/Finder/Iterator/SortableIterator.php	symfony/src/Symfony/Component/Finder/Iterator/SortableIterator.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/Form/AbstractExtension.php	symfony/src/Symfony/Component/Form/AbstractExtension.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/Form/AbstractExtension.php	symfony/src/Symfony/Component/Form/AbstractExtension.php/17	@author Bernhard Schussek <bschussek@gmail.com>	General
EN	php	symfony	src/Symfony/Component/Form/AbstractRendererEngine.php	symfony/src/Symfony/Component/Form/AbstractRendererEngine.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/Form/AbstractType.php	symfony/src/Symfony/Component/Form/AbstractType.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/Form/AbstractType.php	symfony/src/Symfony/Component/Form/AbstractType.php/17	@author Bernhard Schussek <bschussek@gmail.com>	General
EN	php	symfony	src/Symfony/Component/Form/AbstractTypeExtension.php	symfony/src/Symfony/Component/Form/AbstractTypeExtension.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/Form/AbstractTypeExtension.php	symfony/src/Symfony/Component/Form/AbstractTypeExtension.php/16	@author Bernhard Schussek <bschussek@gmail.com>	General
EN	php	symfony	src/Symfony/Component/Filesystem/Exception/InvalidArgumentException.php	symfony/src/Symfony/Component/Filesystem/Exception/InvalidArgumentException.php/14	@author Christian Flothmann <christian.flothmann@sensiolabs.de>	General
EN	php	symfony	src/Symfony/Component/Finder/Comparator/Comparator.php	symfony/src/Symfony/Component/Finder/Comparator/Comparator.php/14	@author Fabien Potencier <fabien@symfony.com>	General
EN	php	symfony	src/Symfony/Component/DomCrawler/Test/Constraint/CrawlerSelectorAttributeValueSame.php	symfony/src/Symfony/Component/DomCrawler/Test/Constraint/CrawlerSelectorAttributeValueSame.php/38	{@inheritdoc}	IDE
EN	php	symfony	src/Symfony/Component/DomCrawler/Test/Constraint/CrawlerSelectorAttributeValueSame.php	symfony/src/Symfony/Component/DomCrawler/Test/Constraint/CrawlerSelectorAttributeValueSame.php/53	{@inheritdoc}	IDE
EN	php	symfony	src/Symfony/Component/ExpressionLanguage/ExpressionLanguage.php	symfony/src/Symfony/Component/ExpressionLanguage/ExpressionLanguage.php/103	@see ExpressionFunction.	IDE
EN	php	symfony	src/Symfony/Component/DependencyInjection/Loader/YamlFileLoader.php	symfony/src/Symfony/Component/DependencyInjection/Loader/YamlFileLoader.php/116	{@inheritdoc}	IDE
EN	php	symfony	src/Symfony/Component/DependencyInjection/Loader/YamlFileLoader.php	symfony/src/Symfony/Component/DependencyInjection/Loader/YamlFileLoader.php/161	{@inheritdoc}	IDE
EN	php	symfony	src/Symfony/Component/DependencyInjection/ParameterBag/ContainerBag.php	symfony/src/Symfony/Component/DependencyInjection/ParameterBag/ContainerBag.php/28	{@inheritdoc}	IDE
EN	php	symfony	src/Symfony/Component/DependencyInjection/ParameterBag/ContainerBag.php	symfony/src/Symfony/Component/DependencyInjection/ParameterBag/ContainerBag.php/36	{@inheritdoc}	IDE
EN	php	symfony	src/Symfony/Component/DependencyInjection/ParameterBag/ContainerBag.php	symfony/src/Symfony/Component/DependencyInjection/ParameterBag/ContainerBag.php/44	{@inheritdoc}	IDE
EN	php	symfony	src/Symfony/Component/DependencyInjection/ParameterBag/EnvPlaceholderParameterBag.php	symfony/src/Symfony/Component/DependencyInjection/ParameterBag/EnvPlaceholderParameterBag.php/29	{@inheritdoc}	IDE
EN	php	symfony	src/Symfony/Component/DependencyInjection/ParameterBag/EnvPlaceholderParameterBag.php	symfony/src/Symfony/Component/DependencyInjection/ParameterBag/EnvPlaceholderParameterBag.php/138	{@inheritdoc}	IDE
EN	php	symfony	src/Symfony/Component/DependencyInjection/ParameterBag/FrozenParameterBag.php	symfony/src/Symfony/Component/DependencyInjection/ParameterBag/FrozenParameterBag.php/37	{@inheritdoc}	IDE
EN	php	symfony	src/Symfony/Component/DependencyInjection/ParameterBag/FrozenParameterBag.php	symfony/src/Symfony/Component/DependencyInjection/ParameterBag/FrozenParameterBag.php/45	{@inheritdoc}	IDE
EN	php	symfony	src/Symfony/Component/DependencyInjection/ParameterBag/FrozenParameterBag.php	symfony/src/Symfony/Component/DependencyInjection/ParameterBag/FrozenParameterBag.php/53	{@inheritdoc}	IDE
EN	php	symfony	src/Symfony/Component/DependencyInjection/ParameterBag/FrozenParameterBag.php	symfony/src/Symfony/Component/DependencyInjection/ParameterBag/FrozenParameterBag.php/61	{@inheritdoc}	IDE
EN	php	symfony	src/Symfony/Component/DependencyInjection/ParameterBag/ParameterBag.php	symfony/src/Symfony/Component/DependencyInjection/ParameterBag/ParameterBag.php/56	{@inheritdoc}	IDE
EN	php	symfony	src/Symfony/Component/DependencyInjection/ParameterBag/ParameterBag.php	symfony/src/Symfony/Component/DependencyInjection/ParameterBag/ParameterBag.php/64	{@inheritdoc}	IDE
EN	php	symfony	src/Symfony/Component/DependencyInjection/ParameterBag/ParameterBag.php	symfony/src/Symfony/Component/DependencyInjection/ParameterBag/ParameterBag.php/115	{@inheritdoc}	IDE
EN	php	symfony	src/Symfony/Component/DependencyInjection/ParameterBag/ParameterBag.php	symfony/src/Symfony/Component/DependencyInjection/ParameterBag/ParameterBag.php/133	{@inheritdoc}	IDE
EN	php	symfony	src/Symfony/Component/DependencyInjection/ParameterBag/ParameterBag.php	symfony/src/Symfony/Component/DependencyInjection/ParameterBag/ParameterBag.php/245	{@inheritdoc}	IDE
EN	php	symfony	src/Symfony/Component/DependencyInjection/ParameterBag/ParameterBag.php	symfony/src/Symfony/Component/DependencyInjection/ParameterBag/ParameterBag.php/266	{@inheritdoc}	IDE
EN	php	symfony	src/Symfony/Component/DependencyInjection/ServiceLocator.php	symfony/src/Symfony/Component/DependencyInjection/ServiceLocator.php/65	@internal	IDE
EN	php	symfony	src/Symfony/Component/DomCrawler/FormFieldRegistry.php	symfony/src/Symfony/Component/DomCrawler/FormFieldRegistry.php/16	@internal	IDE
EN	php	symfony	src/Symfony/Component/DomCrawler/Test/Constraint/CrawlerSelectorAttributeValueSame.php	symfony/src/Symfony/Component/DomCrawler/Test/Constraint/CrawlerSelectorAttributeValueSame.php/30	{@inheritdoc}	IDE
